Frame,Latitude,Longitude,Location,Defects,Defect Count
frame_00333.jpg,19.055952,74.708986,"u-t —— of ., as oe Ahmadnagar, Maharashtra, India, ge eat’ 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",plain road: 1,1
frame_00334.jpg,19.055952,74.708986,"Ahmadnagar, Maharashtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",None,0
frame_00335.jpg,19.055949,74.70893,"Ahmadnagar, MaharasnNtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",plain road: 1,1
frame_00336.jpg,19.055949,74.70893,"en LEB, Ahmadnagar, Maharashtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",plain road: 1,1
frame_00337.jpg,19.055949,74.70893,"Ahmadnagar, MaharasnNtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",plain road: 1,1
frame_00338.jpg,19.055949,74.70893,"Ahmadnagar, MaharasnNtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India, g (Bene Lat 19.055949° Long 74.70893°",plain road: 1,1
frame_00339.jpg,19.055949,74.70893,"Ahmadnagar, MaharasNtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",plain road: 1,1
frame_00340.jpg,19.055948,74.708872,"Ahmadnagar, MaharasnNtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",plain road: 1,1
frame_00341.jpg,19.055948,74.708872,"Ahmadnagar, MaharasnNtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",None,0
frame_00342.jpg,19.055948,74.708872,"Ahmadnagar, Maharashtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",pothole: 1,1
frame_00343.jpg,19.055948,74.708872,"Ahmadnagar, MaharasnNtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",pothole: 1,1
frame_00344.jpg,19.055948,74.708872,"382 996035036, Ahmadnagar, MaharasnNtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India, a =~» ""@ Lat 19.055948° Long 74.708872°",None,0
frame_00345.jpg,19.055948,74.708872,"Ahmadnagar, Maharashtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",None,0
frame_00346.jpg,19.055948,74.708872,"Ahmadnagar, MaharasnNtra, India, 3p45+chg, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",None,0
frame_00347.jpg,19.063325,74.70912,"Fm, eee tg, Ahmadnagar, Maharashtra, India, 3p75+/7g5, Kedgaon, Ahmadnagar, Maharashtra, 4140085, India",None,0
frame_00348.jpg,19.063325,74.70912,"Ahmadnagar, Maharashtra, India, 3p75+7g5, Kedgaon, Ahmadnagar, Maharashtra, 4140085, India",None,0
frame_00349.jpg,19.063325,74.70912,"Ahmadnagar, Maharashtra, India, 3p75+7g5, Kedgaon, Ahmadnagar, Maharashtra, 414005, India","pothole: 1, cracks: 1",2
frame_00350.jpg,19.063325,74.70912,"Ahmadnagar, Maharashtra, India, 3p75+/7g5, Kedgaon, Ahmadnagar, Maharashtra, 414005, India","cracks: 2, pothole: 1",3
frame_00351.jpg,19.063325,74.70912,"Ahmadnagar, Maharashtra, India, 3p75+/7g5, Kedgaon, Ahmadnagar, Maharashtra, 414005, India",pothole: 1,1
frame_00352.jpg,19.063325,74.70912,"Ahmadnagar, Maharashtra, India, 3p75+/7g5, Kedgaon, Ahmadnagar, Maharashtra, 414005, India","pothole: 1, cracks: 2",3
frame_00353.jpg,19.063285,74.709176,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India","pothole: 1, cracks: 1",2
frame_00354.jpg,19.063285,74.709176,"Ahmadnagar, MaharasnNtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 1,1
frame_00355.jpg,19.063285,74.709176,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 2,2
frame_00356.jpg,19.063285,74.709176,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 1,1
frame_00357.jpg,19.063285,74.709176,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India","cracks: 2, pothole: 1",3
frame_00358.jpg,19.063285,74.709176,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India","pothole: 1, cracks: 1",2
frame_00359.jpg,19.063243,74.709238,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, at ll Kedgaon, Ahmadnagar, Maharashtra 414005, India, 7 , ie . & Lat 19.063243° Long 74.709238°",pothole: 1,1
frame_00360.jpg,19.063243,74.709238,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 2,2
frame_00361.jpg,19.063243,74.709238,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India","pothole: 1, cracks: 1",2
frame_00362.jpg,19.063243,74.709238,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 2,2
frame_00363.jpg,19.063243,74.709238,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 3,3
frame_00364.jpg,19.063203,74.709298,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 2,2
frame_00365.jpg,19.063203,74.709298,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 1,1
frame_00366.jpg,19.063203,74.709298,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India, — Lat 19.063203° Long 74.709298°",cracks: 2,2
frame_00367.jpg,19.063203,74.709298,"not 3 fet ae, Ne ee eG Vee Tr, EBS EMT, Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",cracks: 1,1
frame_00368.jpg,19.063203,74.709298,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",cracks: 1,1
frame_00369.jpg,19.063203,74.709298,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00370.jpg,19.063146,74.709347,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00371.jpg,19.063146,74.709347,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00372.jpg,19.063146,74.709347,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00373.jpg,19.063146,74.709347,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00374.jpg,19.063146,74.709347,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00375.jpg,19.063146,74.709347,"Ahmadnagar, MaharasnNtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00376.jpg,19.063146,74.709347,"Ahmadnagar, MaharasnNtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00377.jpg,19.063064,74.709397,"Ahmadnagar, MaharasnNtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 1,1
frame_00378.jpg,19.063064,74.709397,"fii ok | ciate Penbonittcben ""7, 95030321 9545454556, Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 1,1
frame_00379.jpg,19.063064,74.709397,"Ahmadnagar, MaharasnNtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 1,1
frame_00380.jpg,19.063064,74.709397,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00381.jpg,19.063064,74.709397,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 1,1
frame_00382.jpg,19.063064,74.709397,"Ahmadnagar, MaharasnNtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India","pothole: 1, cracks: 1",2
frame_00383.jpg,19.062973,74.709457,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 1,1
frame_00384.jpg,19.062973,74.709457,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00385.jpg,19.062973,74.709457,"3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00386.jpg,19.062973,74.709457,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00387.jpg,19.062973,74.709457,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",speed bumps: 1,1
frame_00388.jpg,19.062888,74.709522,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00389.jpg,19.062888,74.709522,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",speed bumps: 1,1
frame_00390.jpg,19.062888,74.709522,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",speed bumps: 1,1
frame_00391.jpg,19.062888,74.709522,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00392.jpg,19.062798,74.709574,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00393.jpg,19.06271,74.709628,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 1,1
frame_00394.jpg,19.06271,74.709628,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00395.jpg,19.06271,74.709628,"| Ahmadnagar, MaharasnNtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",cracks: 1,1
frame_00396.jpg,19.06271,74.709628,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00397.jpg,19.06271,74.709628,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00398.jpg,19.062628,74.709681,"Ahmadnagar, Maharashtra, India, 3p/75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00399.jpg,19.062556,74.709733,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00400.jpg,19.062556,74.709733,"Ahmadnagar, MaharashNtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 1,1
frame_00401.jpg,19.062556,74.709733,"Ahmadnagar, MaharasnNtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00402.jpg,19.062556,74.709733,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00403.jpg,19.062556,74.709733,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India","pothole: 1, cracks: 1",2
frame_00404.jpg,19.062556,74.709733,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",cracks: 1,1
frame_00405.jpg,19.062556,74.709733,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India","cracks: 1, pothole: 2",3
frame_00406.jpg,19.062556,74.709733,"Se =, Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India","pothole: 1, cracks: 1",2
frame_00407.jpg,19.062481,74.709791,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India","speed bumps: 1, cracks: 1",2
frame_00408.jpg,19.062481,74.709791,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",speed bumps: 1,1
frame_00409.jpg,19.062481,74.709791,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00410.jpg,19.062481,74.709791,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00411.jpg,19.062402,74.709863,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00412.jpg,19.062402,74.709863,"Ahmadnagar, MaharasnNtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00413.jpg,19.062402,74.709863,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",speed bumps: 1,1
frame_00414.jpg,19.062323,74.709948,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00415.jpg,19.062323,74.709948,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00416.jpg,19.062323,74.709948,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00417.jpg,19.062323,74.709948,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00418.jpg,19.062323,74.709948,"Ahmadnagar, Maharashtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00419.jpg,19.062323,74.709948,"Ahmadnagar, MaharasnNtra, India, 3p75+6pp, Renuka Goddess Temple Road,, Kedgaon, Ahmadnagar, Maharashtra 414005, India",pothole: 1,1
frame_00420.jpg,19.062244,74.710037,"Ahmadnagar, MaharasnNtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00421.jpg,19.062244,74.710037,"Ahmadnagar, MaharasnNtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00422.jpg,19.062244,74.710037,"Ahmadnagar, MaharasnNtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00423.jpg,19.062244,74.710037,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00424.jpg,19.062172,74.710125,"Ahmadnagar, MaharasnNtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, = Ahmadnagar, Maharashtra 414006, India",None,0
frame_00425.jpg,19.062172,74.710125,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00426.jpg,19.062172,74.710125,"Ahmadnagar, MaharasnNtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00427.jpg,19.062172,74.710125,"Ahmadnagar, MaharasnNtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, 8 Ahmadnagar, Maharashtra 414005, India",None,0
frame_00428.jpg,19.062172,74.710125,"ahaa.”, Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00429.jpg,19.06211,74.710215,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00430.jpg,19.06211,74.710215,", Anmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00431.jpg,19.06211,74.710215,"4 Ahmadnagar, Maharashtra, India §, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00432.jpg,19.06211,74.710215,"begeeoe > « & Ahmadnagar, Maharashtra, India, : Pe “9 — 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, - q pe “Mm Ahmadnagar, Maharashtra 414005, India, » pe 5 gs Lat 19.06211° Long 74.710215°",None,0
frame_00433.jpg,19.06211,74.710215,"; Ahmadnagar, Maharashtra, India, * 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, : f ye! a Ahmadnagar, Maharashtra 414005, India, ~s | / 7 * Lat 19.06211° Long 74.710215°",None,0
frame_00434.jpg,19.06211,74.710215,"oe S, Ahmadnagar, MaharashNtra, India, | 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, | Ahmadnagar, Maharashtra 414005, India","speed bumps: 1, pothole: 1",2
frame_00435.jpg,19.062053,74.710314,"® Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India, os 4 Lat 19.062053° Long 74.710314°",None,0
frame_00436.jpg,19.062053,74.710314,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",speed bumps: 1,1
frame_00437.jpg,19.062053,74.710314,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00438.jpg,19.062053,74.710314,"Ahmadnagar, MaharasnNtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00439.jpg,19.062053,74.710314,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00440.jpg,19.062053,74.710314,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",speed bumps: 1,1
frame_00441.jpg,19.062053,74.710314,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00442.jpg,19.062053,74.710314,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00443.jpg,19.061997,74.710418,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India, i eel Lat 19.061997° Long 74.710418°",plain road: 1,1
frame_00444.jpg,19.061997,74.710418,"India, Kedgaon, r, Maharashtra, jo}, ue), Ke), ce), Oo., 190), Ahmadnagar, Maharashtra 414005, India, Ahmadnaga, 17/05/2025 11",plain road: 1,1
frame_00445.jpg,19.061997,74.710418,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, S.' gi Ahmadnagar, Maharashtra 414005, India, alt 7 Lat 19.061997° Long 74.710418°, e 5",None,0
frame_00446.jpg,19.061997,74.710418,"oe Es, Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India, he led, | Lat 19.061997° Long 74.710418°",speed bumps: 1,1
frame_00447.jpg,19.061997,74.710418,"3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",speed bumps: 1,1
frame_00448.jpg,19.061946,74.71053,"xm |, Ben, £1 12, Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon, ii, Ahmadnagar, Maharashtra 414005, India oS",None,0
frame_00449.jpg,19.061946,74.71053,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, | : Ahmadnagar, Maharashtra 414005, India, ie &- Mi Seealf 4 Lat 19.061946° Long 74.71053°",None,0
frame_00450.jpg,19.061946,74.71053,"Ahmadnagar, MaharasnNtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00451.jpg,19.061946,74.71053,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",speed bumps: 1,1
frame_00452.jpg,19.061946,74.71053,"bs AA, Los ev’, Ahmadnagar, MaharasnNtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",speed bumps: 1,1
frame_00453.jpg,19.061892,74.710637,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",speed bumps: 1,1
frame_00454.jpg,Not found,Not found,"India, Kedgaon, r, Maharashtra, Maharashtra 414005, Ind, .061892° Long 74.710637°, 56 AM GMT +05, fe), QO., ue), xe), WY), Ahmadnaga, 3p66+j8x,, 17/05/2025 11, Ahmadnaga, Lat 19, ogle =}",cracks: 1,1
frame_00455.jpg,19.061892,74.710637,"Ahmadnagar, MaharasnNtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00456.jpg,19.061892,74.710637,"Ahmadnagar, MaharasnNtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00457.jpg,19.061892,74.710637,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",cracks: 1,1
frame_00458.jpg,19.061839,74.710743,"Ahmadnagar, MaharasnNtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",cracks: 2,2
frame_00459.jpg,19.061839,74.710743,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",cracks: 1,1
frame_00460.jpg,19.061839,74.710743,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",cracks: 1,1
frame_00461.jpg,19.061839,74.710743,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, : Ahmadnagar, Maharashtra 414005, India, “ey Lat 19.061839° Long 74.710743°, ot cn.",cracks: 1,1
frame_00462.jpg,19.061839,74.710743,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",cracks: 2,2
frame_00463.jpg,19.061839,74.710743,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00464.jpg,19.061783,74.710862,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, , Ahmadnagar, Maharashtra 414005, India, «» Lat 19.061783° Long 74.710862°",cracks: 1,1
frame_00465.jpg,19.061783,74.710862,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",cracks: 2,2
frame_00466.jpg,19.061726,74.71098,"Ahmadnagar, MaharasnNtra, India, rs 7 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, | fi Moa)» Ahmadnagar, Maharashtra 414005, India, Re soe 1 Lat 19.061726° Long 74.71098°",cracks: 1,1
frame_00467.jpg,19.061726,74.71098,"Ahmadnagar, Maharashtra, India, 4 on m 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, / ie: ry Ahmadnagar, Maharashtra 414005, India, Re a a Lat 19.061726° Long 74.71098°",None,0
frame_00468.jpg,19.061726,74.71098,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
frame_00469.jpg,19.061726,74.71098,"Ahmadnagar, Maharashtra, India, 3p66+j8x, Renuka Goddess Temple Road, Kedgaon,, Ahmadnagar, Maharashtra 414005, India",None,0
